"token
",m1,m2,m3,m4c,m4,m5c,m5,mod_class_id,mod_class_name,mod_term,mod_ay,mod_sem,mod_module_code
39071_1960,5,2,4,Good text 11,Useful,Bad text 4,Boring,ME2135,Digital Fundamentals,1420,14,2,4852
40355_1163,5,1,4,Good text 11,Useful,Bad text 4,Boring,GEK1519,Multivariable Calculus,710,7,1,1043
42068_1235,4,5,1,Good text 11,Useful,Bad text 4,Boring,SW1101E,Macro And International Economics,1420,14,2,1039
43846_939,4,2,3,Good text 11,Useful,Bad text 4,Boring,PR2104,Musical Concepts and Materials II,1210,12,1,1041
44101_1573,2,4,2,Good text 11,Useful,Bad text 4,Boring,PC1431,NUS Data Protection & PDPA Guidelines,1340,13,4,1060
44521_1004,3,2,5,Good text 11,Useful,Bad text 4,Boring,CS1010,Developmental Psychology,420,4,2,1180
44521_1004,5,4,4,Good text 11,Useful,Bad text 4,Boring,EE2007,Geopolitics:Geographies of War & Peace,420,4,2,1054
45838_92,5,4,3,Good text 11,Useful,Bad text 4,Boring,LSM1301,Introduction to Psychology,1520,15,2,1107
4646_952,5,3,2,Good text 11,Useful,Bad text 4,Boring,CFG1010,Engineering Professionalism,720,7,2,2190
46781_1253,5,2,2,Good text 11,Useful,Bad text 4,Boring,EC1301,Financial Accounting,610,6,1,1144
47322_950,5,5,2,Good text 11,Useful,Bad text 4,Boring,ME2121,Introduction to Computer Networks,520,5,2,1810
47388_160,4,1,2,Good text 11,Useful,Bad text 4,Boring,GE1101E,General Physiology,1130,11,3,2443
49358_1597,3,3,3,Good text 11,Useful,Bad text 4,Boring,NM2101,Public Writing and Communication,1113,11,1.3,1065
49853_816,1,3,1,Good text 11,Useful,Bad text 4,Boring,CM1502,Living with Mathematics,1510,15,1,5746
54821_1876,4,5,2,Good text 11,Useful,Bad text 4,Boring,HY1101E,Microeconomic Analysis II,1212,12,1.2,12838
54917_596,5,4,1,Good text 11,Useful,Bad text 4,Boring,ME2113,Money and Banking I,1512,15,1.2,3142
55837_324,5,5,1,Good text 11,Useful,Bad text 4,Boring,SSA2204,Fundamentals of Biochemistry,1120,11,2,1053
56511_481,4,4,2,Good text 11,Useful,Bad text 4,Boring,BMA5001,Mathematical Finance I,1810,18,1,2565
56605_1450,1,5,1,Good text 11,Useful,Bad text 4,Boring,NM2209,Advertising Strategies,1510,15,1,1277
56999_1089,3,1,4,Good text 11,Useful,Bad text 4,Boring,PL3235,Quantitative Methods for Economic Analysis,1310,13,1,1017
5702_707,3,5,5,Good text 11,Useful,Bad text 4,Boring,EG1109,Computer Organisation,720,7,2,1464
5706_1680,4,3,1,Good text 11,Useful,Bad text 4,Boring,SC2220,Development Economics I,610,6,1,1910
59791_1228,1,2,5,Good text 11,Useful,Bad text 4,Boring,CM1111,Design Project,1810,18,1,1399
60782_1342,2,5,3,Good text 11,Useful,Bad text 4,Boring,EG1109,Computer Organisation,910,9,1,1354
61257_77,4,3,1,Good text 11,Useful,Bad text 4,Boring,BSP2005,Introduction to Statistics,1520,15,2,1085
62170_876,3,2,1,Good text 11,Useful,Bad text 4,Boring,PC1222,Macroeconomic Analysis II,920,9,2,1603
62178_141,3,2,1,Good text 11,Useful,Bad text 4,Boring,ME2114,Law Of Torts,710,7,1,1305
62397_497,4,2,5,Good text 11,Useful,Bad text 4,Boring,LAT1201,Investment Analysis and Portfolio Management,1140,11,4,1520
6255_89,2,5,5,Good text 11,Useful,Bad text 4,Boring,GEK1521,Professional Communication,610,6,1,1081
6520_1430,2,3,3,Good text 11,Useful,Bad text 4,Boring,LSM2101,Statics And Mechanics Of Materials,1530,15,3,15558
6520_1430,5,4,3,Good text 11,Useful,Bad text 4,Boring,GEM2027,"Process Safety, Health and Environment",1530,15,3,1241
7293_916,5,2,4,Good text 11,Useful,Bad text 4,Boring,PF2102,Abnormal Structure and Function,1510,15,1,1345
9897_205,4,5,1,Good text 11,Useful,Bad text 4,Boring,IS1105,Visualisation in Design and Technology,1220,12,2,1212
11232_521,4,4,3,Good text 12,Prof,Bad text 4,Boring,SE1101E,Asian Business Environments,1320,13,2,1978
12362_636,3,2,3,Good text 12,Prof,Bad text 4,Boring,CN2108,Great Ideas in Contemporary Physics,1620,16,2,1454
12614_36,1,4,4,Good text 12,Prof,Bad text 4,Boring,GEQ1000,Operations Management,1520,15,2,1508
1286_632,2,4,4,Good text 12,Prof,Bad text 4,Boring,CE3115,Introduction To Biomaterials,1510,15,1,5121
12951_1486,3,3,4,Good text 12,Prof,Bad text 4,Boring,CS1231,Nation-Building in Singapore,810,8,1,1381
13916_1551,4,2,3,Good text 12,Prof,Bad text 4,Boring,ES2331,Honours Project in Life Sciences,1140,11,4,1608
1463_105,3,1,1,Good text 12,Prof,Bad text 4,Boring,GEM2900,General and Physical Chemistry for Engineers,720,7,2,1293
15338_1097,1,2,2,Good text 12,Prof,Bad text 4,Boring,PC1431,NUS Data Protection & PDPA Guidelines,1610,16,1,1800
15851_1505,5,4,4,Good text 12,Prof,Bad text 4,Boring,EE1002,Theory Of Urban Design & Planning,1810,18,1,1144
16005_1904,5,3,3,Good text 12,Prof,Bad text 4,Boring,PL3236,French 1,820,8,2,1035
17112_454,3,3,4,Good text 12,Prof,Bad text 4,Boring,LSM1104,Feedback Control Systems,1640,16,4,1075
17119_988,2,5,2,Good text 12,Prof,Bad text 4,Boring,ST2334,Foundations for Econometrics,1810,18,1,1013
1914_752,3,4,2,Good text 12,Prof,Bad text 4,Boring,SC2205,Asian Markets And Marketing Management,520,5,2,1185
21925_1129,2,3,1,Good text 12,Prof,Bad text 4,Boring,BSP1703,Measurement (Building Works),1710,17,1,1118
22715_840,4,4,1,Good text 12,Prof,Bad text 4,Boring,EE2031,Animal Behaviour,1410,14,1,1257
23528_117,2,3,1,Good text 12,Prof,Bad text 4,Boring,EL1101E,General Biology,1210,12,1,1144
27530_243,5,1,1,Good text 12,Prof,Bad text 4,Boring,CN3124,Analytical Methods in Electrical and Computer Engineering,1610,16,1,4521
28309_1390,5,3,5,Good text 12,Prof,Bad text 4,Boring,LC1003,Organic Chemistry for Engineers,1410,14,1,1307
28877_729,2,1,2,Good text 12,Prof,Bad text 4,Boring,CE2155,The Sociology of Food,1310,13,1,1065
28955_165,5,4,1,Good text 12,Prof,Bad text 4,Boring,PL3234,Industrial Attachment Programme,1210,12,1,1051
29368_1998,5,5,3,Good text 12,Prof,Bad text 4,Boring,ME2121,Introduction to Computer Networks,610,6,1,4521
2943_769,4,5,1,Good text 12,Prof,Bad text 4,Boring,EG1108,Linear Algebra I,720,7,2,15257
29965_1610,4,4,3,Good text 12,Prof,Bad text 4,Boring,MA1421,Fundamentals of Physics I,720,7,2,2209
31009_1322,5,5,3,Good text 12,Prof,Bad text 4,Boring,MA3111,Signals & Communications Design Lab,1210,12,1,1817
31860_312,1,3,1,Good text 12,Prof,Bad text 4,Boring,GE2228,Labour Law In Singapore,1010,10,1,1983
32325_1724,3,2,4,Good text 12,Prof,Bad text 4,Boring,GER1000,Programming Methodology,1420,14,2,1075
33268_1057,5,5,4,Good text 12,Prof,Bad text 4,Boring,ACC2002,Introduction to Economic Analysis,1520,15,2,1453
35097_490,3,1,4,Good text 12,Prof,Bad text 4,Boring,CM1111,Design Project,1520,15,2,1594
36375_1370,4,1,2,Good text 12,Prof,Bad text 4,Boring,LSM1301,Introduction to Psychology,620,6,2,1520
36529_1290,4,4,2,Good text 12,Prof,Bad text 4,Boring,ME2134,Engineering Thermodynamics,1410,14,1,1544
37627_64,2,1,4,Good text 12,Prof,Bad text 4,Boring,CN2125,Microbiology,1220,12,2,1085
39235_1404,5,4,1,Good text 12,Prof,Bad text 4,Boring,LSM1303,Computer Aided Data Analysis,1020,10,2,1677
39432_971,2,4,1,Good text 12,Prof,Bad text 4,Boring,GEH1049,Strategic Management,1520,15,2,1184
42415_1110,3,4,2,Good text 12,Prof,Bad text 4,Boring,ME2151,Probability and Statistics,820,8,2,1028
4397_1421,3,2,4,Good text 12,Prof,Bad text 4,Boring,IT1003,User Centred Design Methodologies,1710,17,1,1353
44867_47,1,5,1,Good text 12,Prof,Bad text 4,Boring,ST2131,Cell Biology,1730,17,3,1156
46208_1415,3,2,2,Good text 12,Prof,Bad text 4,Boring,LSM3232,Exploring Science Communication through Popular Science,530,5,3,1031
46365_1264,4,5,1,Good text 12,Prof,Bad text 4,Boring,NM1101E,Asking Questions,930,9,3,1257
46730_353,2,4,4,Good text 12,Prof,Bad text 4,Boring,GEK1505,Introductory Materials Science And Engineering,1440,14,4,3960
47587_473,2,4,3,Good text 12,Prof,Bad text 4,Boring,SC1101E,Physics IE,1010,10,1,1536
47804_198,5,5,1,Good text 12,Prof,Bad text 4,Boring,EE2024,Reason and Persuasion,1510,15,1,1020
4851_513,1,5,2,Good text 12,Prof,Bad text 4,Boring,PC1322,"South Asia : People, Culture, Develop'm",1210,12,1,4733
49229_1817,5,1,5,Good text 12,Prof,Bad text 4,Boring,MA1506,Mathematics II,1630,16,3,1188
49485_539,1,3,4,Good text 12,Prof,Bad text 4,Boring,MA1506,Mathematics II,1520,15,2,1370
49556_564,3,1,5,Good text 12,Prof,Bad text 4,Boring,GE2229,Interaction Design,1120,11,2,1055
49873_1185,5,2,2,Good text 12,Prof,Bad text 4,Boring,LC1016,Fundamental Concepts of Mathematics,1310,13,1,2016
51364_1547,5,4,1,Good text 12,Prof,Bad text 4,Boring,CS1101C,Business Communication for Leaders (BBA),1040,10,4,1683
51807_65,1,2,1,Good text 12,Prof,Bad text 4,Boring,CS1010S,Law Of Contract,1010,10,1,1608
53587_676,5,2,2,Good text 12,Prof,Bad text 4,Boring,CS2100,The Evolution of a Global City-State,1410,14,1,1074
54887_743,3,2,3,Good text 12,Prof,Bad text 4,Boring,CN4118R,Power Electronics,1010,10,1,1007
5532_1945,5,1,2,Good text 12,Prof,Bad text 4,Boring,CS1010E,Principles of Marketing,1810,18,1,1658
55467_1016,1,1,5,Good text 12,Prof,Bad text 4,Boring,PH1101E,German 2,510,5,1,1383
56007_1300,3,1,1,Good text 12,Prof,Bad text 4,Boring,EC3341,Korean 2,1610,16,1,1420
56310_436,2,5,5,Good text 12,Prof,Bad text 4,Boring,IE2101,Water and the Environment,920,9,2,1130
56586_1362,3,3,3,Good text 12,Prof,Bad text 4,Boring,PR1102,DCP Project,610,6,1,1214
56613_1135,2,5,1,Good text 12,Prof,Bad text 4,Boring,LSM1401,Data Structures and Algorithms I,1710,17,1,1012
58473_1943,1,1,4,Good text 12,Prof,Bad text 4,Boring,EG2401,Principles of Economics,710,7,1,4253
59552_100,2,4,3,Good text 12,Prof,Bad text 4,Boring,LSM1104,Feedback Control Systems,1520,15,2,1594
59552_100,4,2,4,Good text 12,Prof,Bad text 4,Boring,CN1111,Physical Chemistry 1,1520,15,2,12337
60085_34,5,4,1,Good text 12,Prof,Bad text 4,Boring,ES2007D,Managing Singapore's Built Environment,1020,10,2,2276
60165_1760,3,2,4,Good text 12,Prof,Bad text 4,Boring,PL3235,Quantitative Methods for Economic Analysis,830,8,3,1144
6350_505,2,4,5,Good text 12,Prof,Bad text 4,Boring,PC1327,IS Innovations in Organisations and Society,1410,14,1,1109
6668_1488,1,5,2,Good text 12,Prof,Bad text 4,Boring,CM1502,Living with Mathematics,810,8,1,1135
7363_1651,5,4,2,Good text 12,Prof,Bad text 4,Boring,GER1000,Programming Methodology,1020,10,2,5121
7928_1593,1,3,5,Good text 12,Prof,Bad text 4,Boring,EE6999,The Biophysical Environment of Singapore,910,9,1,4521
7970_1176,5,2,3,Good text 12,Prof,Bad text 4,Boring,EL1101E,General Biology,700,7,0,3960
8003_1595,2,1,1,Good text 12,Prof,Bad text 4,Boring,TG1401,Mechanical Systems Design II,1710,17,1,1021
8073_321,4,3,2,Good text 12,Prof,Bad text 4,Boring,SW2104,Organic Chemistry 1,740,7,4,1070
809_1749,2,4,5,Good text 12,Prof,Bad text 4,Boring,LAJ2202,Mechanics of Materials,1420,14,2,1521
809_1749,5,4,3,Good text 12,Prof,Bad text 4,Boring,EC3303,Bahasa Indonesia 1,1420,14,2,1810
809_1749,5,3,3,Good text 12,Prof,Bad text 4,Boring,PL1101E,Electrical Engineering,1420,14,2,1081
81_289,3,2,1,Good text 12,Prof,Bad text 4,Boring,LAT1201,Investment Analysis and Portfolio Management,1210,12,1,1163
8143_990,5,2,3,Good text 12,Prof,Bad text 4,Boring,LSM1301,Introduction to Psychology,1410,14,1,1188
8330_1656,2,1,4,Good text 12,Prof,Bad text 4,Boring,ST1131,Calculus,1100,11,0,1345
11371_29,1,4,4,Good text 13,Moderate,Bad text 4,Boring,DSC2008,Natural Heritage of Singapore,910,9,1,1047
12391_1553,1,3,5,Good text 13,Moderate,Bad text 4,Boring,LSM2241,Advanced Experiments In Analytical & Physical Chemistry,1420,14,2,1137
12391_1553,3,1,2,Good text 13,Moderate,Bad text 4,Boring,ES2331,Honours Project in Life Sciences,1420,14,2,1408
12614_36,2,5,2,Good text 13,Moderate,Bad text 4,Boring,CS1231,Nation-Building in Singapore,1520,15,2,15557
13072_1554,4,3,4,Good text 13,Moderate,Bad text 4,Boring,LAJ2201,Managerial Accounting,1220,12,2,1145
1403_502,4,2,4,Good text 13,Moderate,Bad text 4,Boring,PR4104,Dynamics of Interpersonal Effectiveness,1310,13,1,1482
14343_412,3,3,5,Good text 13,Moderate,Bad text 4,Boring,GER1000,Programming Methodology,1410,14,1,1059
15347_174,5,1,4,Good text 13,Moderate,Bad text 4,Boring,EG1108,Linear Algebra I,1720,17,2,1844
15741_1639,3,2,5,Good text 13,Moderate,Bad text 4,Boring,LSM1401,Data Structures and Algorithms I,1120,11,2,1191
1575_848,1,3,2,Good text 13,Moderate,Bad text 4,Boring,CS1020,English for Academic Purposes,1140,11,4,1011
16609_1139,1,5,1,Good text 13,Moderate,Bad text 4,Boring,CE2407,Global Environmental Issues,1610,16,1,1437
16614_613,4,4,3,Good text 13,Moderate,Bad text 4,Boring,NM1101E,Asking Questions,1140,11,4,1050
17808_337,5,1,1,Good text 13,Moderate,Bad text 4,Boring,MA1101R,Making Sense of Society,800,8,0,1133
18166_1683,1,3,2,Good text 13,Moderate,Bad text 4,Boring,AY1130,Fundamental Techniques in Microbiology,1210,12,1,1013
19481_755,3,5,3,Good text 13,Moderate,Bad text 4,Boring,EG1413,Introduction to Operating Systems,1810,18,1,4321
19651_280,3,2,2,Good text 13,Moderate,Bad text 4,Boring,EL1101E,General Biology,1710,17,1,1011
20102_1330,5,1,3,Good text 13,Moderate,Bad text 4,Boring,CE2112,Sociology of Family,1010,10,1,1986
2172_548,3,5,2,Good text 13,Moderate,Bad text 4,Boring,GES1010,REAL ESTATE PRACTICE AND ETHICS,1620,16,2,1536
22486_551,5,4,4,Good text 13,Moderate,Bad text 4,Boring,ACC3606,Psychology in Everyday Life,910,9,1,1046
22854_1358,3,5,5,Good text 13,Moderate,Bad text 4,Boring,ST2334,Foundations for Econometrics,1510,15,1,1009
23837_1021,5,5,5,Good text 13,Moderate,Bad text 4,Boring,PC1326,French 2,1810,18,1,1353
23854_1101,3,1,2,Good text 13,Moderate,Bad text 4,Boring,MA1511,Differential Equations for Engineering,1010,10,1,1264
26025_856,5,5,3,Good text 13,Moderate,Bad text 4,Boring,MNO2009,Japanese 3,1230,12,3,1627
26171_1438,2,3,5,Good text 13,Moderate,Bad text 4,Boring,ACC1002X,Roots and Wings - Personal and Interpersonal Effectiveness 1.0,1140,11,4,1811
26279_349,2,5,1,Good text 13,Moderate,Bad text 4,Boring,CN3421,Mathematical Statistics,1120,11,2,1073
26798_642,3,2,3,Good text 13,Moderate,Bad text 4,Boring,ST3131,Chemical Kinetics & Reactor Design,810,8,1,2786
26997_1899,3,5,5,Good text 13,Moderate,Bad text 4,Boring,PC1144,Engineering Mathematics II,1610,16,1,1849
2754_1212,4,5,1,Good text 13,Moderate,Bad text 4,Boring,ST2334,Foundations for Econometrics,1810,18,1,1262
27884_101,2,2,5,Good text 13,Moderate,Bad text 4,Boring,SSA2204,Fundamentals of Biochemistry,1720,17,2,1431
28309_1390,4,1,3,Good text 13,Moderate,Bad text 4,Boring,ES5001A,Reporting Statistics in the Media,1410,14,1,2786
3151_246,1,3,2,Good text 13,Moderate,Bad text 4,Boring,ME4101,Project,1110,11,1,1440
31545_1229,5,2,4,Good text 13,Moderate,Bad text 4,Boring,CS1010S,Law Of Contract,1420,14,2,1268
31657_1208,3,4,4,Good text 13,Moderate,Bad text 4,Boring,GER1000,Programming Methodology,820,8,2,1679
34034_1049,5,3,1,Good text 13,Moderate,Bad text 4,Boring,LSM4199,Fluid-Solid Systems,1320,13,2,1002
35097_1341,1,4,5,Good text 13,Moderate,Bad text 4,Boring,BMA5013,Terrestrial and Coastal Environments,1720,17,2,1291
35231_938,1,2,4,Good text 13,Moderate,Bad text 4,Boring,GEK1505,Introductory Materials Science And Engineering,610,6,1,1987
36892_299,2,3,5,Good text 13,Moderate,Bad text 4,Boring,SW2104,Organic Chemistry 1,1700,17,0,1264
37133_1095,4,4,1,Good text 13,Moderate,Bad text 4,Boring,LAB1201,Introduction to Japanese Studies,820,8,2,1181
37227_147,1,3,2,Good text 13,Moderate,Bad text 4,Boring,GEK1900,World Religions,1530,15,3,1891
37540_815,5,5,3,Good text 13,Moderate,Bad text 4,Boring,LSM1104,Feedback Control Systems,1620,16,2,2062
37990_628,3,2,4,Good text 13,Moderate,Bad text 4,Boring,ME2101,Forensic Science,1320,13,2,1073
38806_300,5,4,5,Good text 13,Moderate,Bad text 4,Boring,NM1101E,Asking Questions,1530,15,3,1788
39190_1778,2,3,3,Good text 13,Moderate,Bad text 4,Boring,MLE1101,Human Capital in Organizations,1010,10,1,1816
39268_224,5,5,1,Good text 13,Moderate,Bad text 4,Boring,GEK1544,Introduction to Thermodynamics and Optics,1710,17,1,15553
39362_1310,5,4,5,Good text 13,Moderate,Bad text 4,Boring,ACC1002X,Roots and Wings - Personal and Interpersonal Effectiveness 1.0,1620,16,2,1046
40064_1891,2,1,1,Good text 13,Moderate,Bad text 4,Boring,DP1001,Mathematics I,1210,12,1,1406
40084_991,2,3,2,Good text 13,Moderate,Bad text 4,Boring,PS1101E,StepUp Module (A Career Development Programme),1210,12,1,1543
40728_1146,5,3,4,Good text 13,Moderate,Bad text 4,Boring,ME2151,Probability and Statistics,1720,17,2,1271
41180_709,4,2,1,Good text 13,Moderate,Bad text 4,Boring,MLE1101,Human Capital in Organizations,1620,16,2,1147
41740_694,2,3,5,Good text 13,Moderate,Bad text 4,Boring,MA1102R,Southeast Asia: A Changing Region,1210,12,1,1603
42349_1474,2,2,3,Good text 13,Moderate,Bad text 4,Boring,NM1101E,Asking Questions,620,6,2,1454
43248_1423,1,4,5,Good text 13,Moderate,Bad text 4,Boring,CM1501,Critical Thinking And Writing,1530,15,3,2011
4343_1530,3,3,2,Good text 13,Moderate,Bad text 4,Boring,GEK1046,Singapore's Foreign Policy,1520,15,2,1817
43679_25,5,5,2,Good text 13,Moderate,Bad text 4,Boring,SC2213,Introduction to Systems Thinking,1440,14,4,1227
44962_455,5,1,2,Good text 13,Moderate,Bad text 4,Boring,CS1020E,Constitutional & Administrative Law,1520,15,2,1275
4603_900,5,1,5,Good text 13,Moderate,Bad text 4,Boring,GEK1519,Multivariable Calculus,1620,16,2,15555
46730_353,4,5,1,Good text 13,Moderate,Bad text 4,Boring,MA1505,Quantitative Reasoning,1440,14,4,6155
49040_600,3,2,1,Good text 13,Moderate,Bad text 4,Boring,CM2191,Film Art and Human Concerns,1620,16,2,1487
49431_422,4,4,1,Good text 13,Moderate,Bad text 4,Boring,NM1101E,Asking Questions,1420,14,2,1022
4975_1340,1,1,5,Good text 13,Moderate,Bad text 4,Boring,MKT1003X,Biochemistry of Biomolecules,1810,18,1,1072
5039_107,1,3,3,Good text 13,Moderate,Bad text 4,Boring,CN2116,Chinese 1,1620,16,2,1243
52848_235,5,4,3,Good text 13,Moderate,Bad text 4,Boring,CM1111,Design Project,1620,16,2,1548
54925_626,5,2,1,Good text 13,Moderate,Bad text 4,Boring,MA3110,Microprocessor Systems,910,9,1,1395
55029_1432,4,3,4,Good text 13,Moderate,Bad text 4,Boring,PC1431,NUS Data Protection & PDPA Guidelines,1210,12,1,1899
55371_868,2,1,4,Good text 13,Moderate,Bad text 4,Boring,GER1000,Programming Methodology,1720,17,2,1467
55495_1662,1,1,5,Good text 13,Moderate,Bad text 4,Boring,SW1101E,Macro And International Economics,1020,10,2,5121
56428_1479,1,4,4,Good text 13,Moderate,Bad text 4,Boring,SW1101E,Macro And International Economics,1510,15,1,2064
56613_1135,3,2,5,Good text 13,Moderate,Bad text 4,Boring,EL1101E,General Biology,1710,17,1,1548
56737_1785,2,4,3,Good text 13,Moderate,Bad text 4,Boring,GEK1542,Process Dynamics & Control,1610,16,1,1128
57221_1614,4,2,2,Good text 13,Moderate,Bad text 4,Boring,ACC1002X,Roots and Wings - Personal and Interpersonal Effectiveness 1.0,720,7,2,1026
57435_1397,2,1,1,Good text 13,Moderate,Bad text 4,Boring,EC3101,Statistics for Life Sciences,1310,13,1,1115
57519_1205,5,3,2,Good text 13,Moderate,Bad text 4,Boring,EE6999,The Biophysical Environment of Singapore,1410,14,1,1056
57571_191,5,3,5,Good text 13,Moderate,Bad text 4,Boring,ME2101,Forensic Science,1810,18,1,1259
58309_1395,2,4,2,Good text 13,Moderate,Bad text 4,Boring,GER1000,Programming Methodology,1810,18,1,9957
59291_69,1,1,3,Good text 13,Moderate,Bad text 4,Boring,LSM1104,Feedback Control Systems,1810,18,1,5729
59543_1863,3,3,2,Good text 13,Moderate,Bad text 4,Boring,EE2031,Animal Behaviour,1510,15,1,1090
59965_1879,4,2,5,Good text 13,Moderate,Bad text 4,Boring,EE1001,Environmental Economics,1620,16,2,1997
60007_1793,5,5,1,Good text 13,Moderate,Bad text 4,Boring,LAG2201,Accounting for Decision Makers,1720,17,2,1220
61423_747,1,2,4,Good text 13,Moderate,Bad text 4,Boring,GEK1511,Employee Management In Singapore,1320,13,2,3142
61788_1596,1,3,3,Good text 13,Moderate,Bad text 4,Boring,ES2002,Fluid Mechanics I,1340,13,4,1476
61869_706,3,1,1,Good text 13,Moderate,Bad text 4,Boring,NUR1110,Computational Thinking,1710,17,1,1052
61914_1442,4,4,5,Good text 13,Moderate,Bad text 4,Boring,CE2134,Pathology,1140,11,4,1537
62590_1582,3,4,1,Good text 13,Moderate,Bad text 4,Boring,ES1000,Real-Time Operating Systems,1320,13,2,1002
7053_284,2,5,1,Good text 13,Moderate,Bad text 4,Boring,ME3162,Data Structures and Algorithms,1310,13,1,1062
7722_1603,5,2,1,Good text 13,Moderate,Bad text 4,Boring,MNO2009,Japanese 3,1620,16,2,1698
8576_1484,5,1,2,Good text 13,Moderate,Bad text 4,Boring,LC1004,Asia and the Modern World,1620,16,2,2273
1057_913,3,4,2,Good text 2,Interactive,Bad text 4,Boring,PL2131,Molecular Genetics,610,6,1,6155
